FIXING_DATE,FIXING
17/10/2018,27792
18/10/2018,27803
19/10/2018,27778
22/10/2018,27778
23/10/2018,27492
24/10/2018,27067
25/10/2018,27025
26/10/2018,26895
29/10/2018,26733
30/10/2018,26667
31/10/2018,26475
01/11/2018,26092
02/11/2018,25217
05/11/2018,24750
06/11/2018,23567
07/11/2018,23142
08/11/2018,22892
09/11/2018,22117
12/11/2018,22542
13/11/2018,21928
14/11/2018,20992
15/11/2018,21600
16/11/2018,21608
19/11/2018,21292
20/11/2018,19954
21/11/2018,20142
22/11/2018,20342
23/11/2018,20658
26/11/2018,20942
27/11/2018,20808
28/11/2018,19975
29/11/2018,19117
30/11/2018,19217
03/12/2018,19733
04/12/2018,20300
05/12/2018,20008
06/12/2018,19742
07/12/2018,19875
10/12/2018,19633
11/12/2018,19375
12/12/2018,19525
13/12/2018,19829
14/12/2018,19917
17/12/2018,19808
18/12/2018,19758
19/12/2018,19708
20/12/2018,19533
21/12/2018,19800
24/12/2018,19883
27/12/2018,19967
28/12/2018,20035
31/12/2018,20350
02/01/2019,20358
03/01/2019,20100
04/01/2019,20083
07/01/2019,20442
08/01/2019,20442
09/01/2019,19779
10/01/2019,19525
11/01/2019,19667
14/01/2019,19704
15/01/2019,19408
16/01/2019,19671
17/01/2019,20017
18/01/2019,20225
21/01/2019,20058
22/01/2019,19704
23/01/2019,19879
24/01/2019,19875
25/01/2019,19733
28/01/2019,18404
29/01/2019,17333
30/01/2019,16129
31/01/2019,16092
01/02/2019,16638
04/02/2019,16533
05/02/2019,16508
06/02/2019,15929
07/02/2019,14358
08/02/2019,14400
11/02/2019,14950
12/02/2019,15142
13/02/2019,14858
14/02/2019,14908
15/02/2019,14950
18/02/2019,15417
19/02/2019,15442
20/02/2019,15112
21/02/2019,15250
22/02/2019,15325
25/02/2019,15692
26/02/2019,15608
27/02/2019,15525
28/02/2019,15292
01/03/2019,15208
04/03/2019,15200
05/03/2019,14975
06/03/2019,14633
07/03/2019,14858
08/03/2019,14967
11/03/2019,15133
12/03/2019,15458
13/03/2019,15567
14/03/2019,16283
15/03/2019,16083
18/03/2019,15663
19/03/2019,15467
20/03/2019,16675
21/03/2019,16813
22/03/2019,17167
25/03/2019,16804
26/03/2019,16858
27/03/2019,17013
28/03/2019,16767
29/03/2019,16288
01/04/2019,15875
02/04/2019,15725
03/04/2019,16071
04/04/2019,16217
05/04/2019,16071
08/04/2019,16183
09/04/2019,16225
10/04/2019,16108
11/04/2019,15654
12/04/2019,15758
15/04/2019,16371
16/04/2019,16288
17/04/2019,16963
18/04/2019,17204
23/04/2019,17742
24/04/2019,17258
25/04/2019,17292
26/04/2019,17713
29/04/2019,18213
30/04/2019,18288
01/05/2019,18550
02/05/2019,17846
03/05/2019,17996
07/05/2019,17429
08/05/2019,17958
09/05/2019,17796
10/05/2019,18054
13/05/2019,17738
14/05/2019,17592
15/05/2019,17542
16/05/2019,17713
17/05/2019,17750
20/05/2019,17638
21/05/2019,17471
22/05/2019,17467
23/05/2019,17692
24/05/2019,17567
28/05/2019,17729
29/05/2019,17758
30/05/2019,17746
31/05/2019,17888
03/06/2019,18413
04/06/2019,18450
05/06/2019,18488
06/06/2019,18304
07/06/2019,18313
10/06/2019,18117
11/06/2019,18175
12/06/2019,18129
13/06/2019,18563
14/06/2019,18729
17/06/2019,18908
18/06/2019,19033
19/06/2019,19063
20/06/2019,19029
21/06/2019,19125
24/06/2019,19058
25/06/2019,18988
26/06/2019,18825
27/06/2019,18775
28/06/2019,19088
01/07/2019,19917
02/07/2019,20246
03/07/2019,20883
04/07/2019,21063
05/07/2019,20371
08/07/2019,20613
09/07/2019,21242
10/07/2019,21263
11/07/2019,21979
12/07/2019,22275
15/07/2019,22479
16/07/2019,22117
17/07/2019,22304
18/07/2019,22396
19/07/2019,22363
22/07/2019,22658
23/07/2019,21963
24/07/2019,21454
25/07/2019,22438
26/07/2019,22075
29/07/2019,22108
30/07/2019,22217
31/07/2019,22318
01/08/2019,21929
02/08/2019,21108
05/08/2019,19381
06/08/2019,20122
07/08/2019,19414
08/08/2019,20111
09/08/2019,20982
12/08/2019,21150
13/08/2019,21671
14/08/2019,22060
15/08/2019,22043
16/08/2019,21827
19/08/2019,21519
20/08/2019,21920
21/08/2019,23133
22/08/2019,23758
23/08/2019,24039
27/08/2019,25307
28/08/2019,25311
29/08/2019,25310
30/08/2019,26553
02/09/2019,27290
03/09/2019,26809
04/09/2019,26092
05/09/2019,25277
06/09/2019,25514
09/09/2019,24679
10/09/2019,25106
11/09/2019,25543
12/09/2019,25521
13/09/2019,25532
16/09/2019,26122
17/09/2019,25008
18/09/2019,24422
19/09/2019,24075
20/09/2019,25156
23/09/2019,26378
24/09/2019,25543
25/09/2019,23706
26/09/2019,22706
27/09/2019,22898
30/09/2019,23968
01/10/2019,23757
02/10/2019,24198
03/10/2019,23057
04/10/2019,24604
07/10/2019,24770
08/10/2019,25673
09/10/2019,26646
10/10/2019,25875
11/10/2019,25348
14/10/2019,24644
15/10/2019,25243
16/10/2019,24061
17/10/2019,24108
18/10/2019,24345
21/10/2019,23410
22/10/2019,22047
23/10/2019,22723
24/10/2019,23750
25/10/2019,24018
28/10/2019,24519
29/10/2019,24223
30/10/2019,22851
