FIXING_DATE,FIXING
21/10/2019,13918
22/10/2019,13711
23/10/2019,13789
24/10/2019,14150
25/10/2019,14111
28/10/2019,14300
29/10/2019,14200
30/10/2019,13436
31/10/2019,12929
01/11/2019,13104
04/11/2019,12971
05/11/2019,12607
06/11/2019,12411
07/11/2019,12286
08/11/2019,12425
11/11/2019,12529
12/11/2019,12804
13/11/2019,12722
14/11/2019,12744
15/11/2019,12697
18/11/2019,12422
19/11/2019,12163
20/11/2019,12372
21/11/2019,12419
22/11/2019,12900
25/11/2019,13481
26/11/2019,13569
27/11/2019,13331
28/11/2019,13084
29/11/2019,13434
02/12/2019,13416
03/12/2019,12878
04/12/2019,12819
05/12/2019,12769
06/12/2019,12766
09/12/2019,12616
10/12/2019,12519
11/12/2019,12334
12/12/2019,12491
13/12/2019,12675
16/12/2019,12525
17/12/2019,12394
18/12/2019,11984
19/12/2019,11800
20/12/2019,11763
23/12/2019,11763
24/12/2019,11781
27/12/2019,11797
30/12/2019,11800
31/12/2019,11938
02/01/2020,11153
03/01/2020,10781
06/01/2020,10244
07/01/2020,10688
08/01/2020,12047
09/01/2020,12178
10/01/2020,12403
13/01/2020,11988
14/01/2020,12519
15/01/2020,12219
16/01/2020,11853
17/01/2020,11719
20/01/2020,11628
21/01/2020,11369
22/01/2020,11250
23/01/2020,11788
24/01/2020,12175
27/01/2020,11069
28/01/2020,10978
29/01/2020,10964
30/01/2020,10706
31/01/2020,11224
03/02/2020,10810
04/02/2020,10833
05/02/2020,11013
06/02/2020,11015
07/02/2020,10753
10/02/2020,10529
11/02/2020,11165
12/02/2020,11575
13/02/2020,11287
14/02/2020,11407
17/02/2020,11338
18/02/2020,11495
19/02/2020,11495
20/02/2020,11276
21/02/2020,11222
24/02/2020,10148
25/02/2020,9952
26/02/2020,9838
27/02/2020,9937
28/02/2020,9810
02/03/2020,9664
03/03/2020,9959
04/03/2020,10027
05/03/2020,9877
06/03/2020,9649
09/03/2020,8614
10/03/2020,9106
11/03/2020,8891
12/03/2020,8175
13/03/2020,7985
16/03/2020,6572
17/03/2020,7022
18/03/2020,6662
19/03/2020,7368
20/03/2020,8067
23/03/2020,7663
24/03/2020,6825
25/03/2020,6132
26/03/2020,6083
27/03/2020,6060
30/03/2020,7263
31/03/2020,8999
01/04/2020,8293
02/04/2020,8916
03/04/2020,8562
06/04/2020,8426
07/04/2020,8789
08/04/2020,9821
09/04/2020,10497
14/04/2020,10306
15/04/2020,10864
16/04/2020,11045
17/04/2020,10965
20/04/2020,10512
21/04/2020,9304
22/04/2020,9200
23/04/2020,9269
24/04/2020,9297
27/04/2020,8809
28/04/2020,8095
29/04/2020,8294
